file,line,hex,context_snippet
app/gui/domains/runtime_debug/workspaces/logs_workspace.py,36,#0f172a,"etStyleSheet(""QScrollArea { background: #0f172a; border: none; }"")         layout.addWi"
app/gui/domains/runtime_debug/workspaces/metrics_workspace.py,33,#0f172a,"etStyleSheet(""QScrollArea { background: #0f172a; border: none; }"")         layout.addWi"
app/gui/domains/runtime_debug/workspaces/system_graph_workspace.py,32,#0f172a,"etStyleSheet(""QScrollArea { background: #0f172a; border: none; }"")         layout.addWi"
app/gui/domains/settings/categories/project_category.py,35,#64748b,"rue)         foot.setStyleSheet(""color: #64748b; font-size: 12px;"")         layout.addW"
app/gui/domains/settings/panels/model_settings_panel.py,44,#3d3d3d,"colors.get('surface', colors.get('fg', '#3d3d3d'))};         border-radius: 12px;      "
app/gui/domains/settings/panels/model_settings_panel.py,47,#505050,"'border', colors.get('top_bar_border', '#505050'))};     """"""   class SectionCard(QFrame"
app/gui/domains/settings/panels/model_settings_panel.py,76,#3d3d3d,"e_colors(self.theme)         surface = ""#3d3d3d"" if self.theme == ""dark"" else ""#ffffff"""
app/gui/domains/settings/panels/model_settings_panel.py,76,#ffffff,"""#3d3d3d"" if self.theme == ""dark"" else ""#ffffff""         border = colors.get(""top_bar_b"
app/gui/domains/settings/panels/model_settings_panel.py,77,#505050," border = colors.get(""top_bar_border"", ""#505050"" if self.theme == ""dark"" else ""#cccccc"""
app/gui/domains/settings/panels/model_settings_panel.py,77,#cccccc,"""#505050"" if self.theme == ""dark"" else ""#cccccc"")         fg = colors.get(""fg"", ""#e8e8e"
app/gui/domains/settings/panels/model_settings_panel.py,78,#e8e8e8,"cccccc"")         fg = colors.get(""fg"", ""#e8e8e8"" if self.theme == ""dark"" else ""#1a1a1a"""
app/gui/domains/settings/panels/model_settings_panel.py,78,#1a1a1a,"""#e8e8e8"" if self.theme == ""dark"" else ""#1a1a1a"")         self.setStyleSheet(f""""""      "
app/gui/domains/settings/panels/model_settings_panel.py,214,#a05050,".last_error_label.setStyleSheet(""color: #a05050; font-size: 11px;"")         card4.add_w"
app/gui/domains/settings/panels/model_settings_panel.py,221,#64748b,"sage_sidebar_hint.setStyleSheet(""color: #64748b; font-size: 11px;"")         card4.add_w"
app/gui/domains/settings/settings_dialog.py,232,#c44,"_key_status_label.setStyleSheet(""color: #c44; font-size: 11px;"")         except Exce"
app/gui/domains/settings/settings_dialog.py,236,#c44,"_key_status_label.setStyleSheet(""color: #c44; font-size: 11px;"")         finally:   "
app/gui/domains/settings/workspaces/advanced_workspace.py,11,#e2e8f0,"  ""background: white; border: 1px solid #e2e8f0; border-radius: 10px; ""         ""paddin"
app/gui/domains/settings/workspaces/advanced_workspace.py,42,#334155,"nt-weight: 600; font-size: 13px; color: #334155;"")             pl.addWidget(t)         "
app/gui/domains/settings/workspaces/advanced_workspace.py,45,#64748b,"xt)             l.setStyleSheet(""color: #64748b; font-size: 12px;"")             l.setWo"
app/gui/domains/settings/workspaces/agents_workspace.py,11,#e2e8f0,"  ""background: white; border: 1px solid #e2e8f0; border-radius: 10px; ""         ""paddin"
app/gui/domains/settings/workspaces/agents_workspace.py,42,#334155,"nt-weight: 600; font-size: 13px; color: #334155;"")             pl.addWidget(t)         "
app/gui/domains/settings/workspaces/agents_workspace.py,45,#64748b,"xt)             l.setStyleSheet(""color: #64748b; font-size: 12px;"")             l.setWo"
app/gui/domains/settings/workspaces/models_workspace.py,11,#e2e8f0,"  ""background: white; border: 1px solid #e2e8f0; border-radius: 10px; ""         ""paddin"
app/gui/domains/settings/workspaces/models_workspace.py,42,#334155,"nt-weight: 600; font-size: 13px; color: #334155;"")             pl.addWidget(t)         "
app/gui/domains/settings/workspaces/models_workspace.py,45,#64748b,"xt)             l.setStyleSheet(""color: #64748b; font-size: 12px;"")             l.setWo"
app/gui/domains/settings/workspaces/system_workspace.py,17,#e2e8f0,"  ""background: white; border: 1px solid #e2e8f0; border-radius: 10px; ""         ""paddin"
app/gui/domains/settings/workspaces/system_workspace.py,48,#334155,"nt-weight: 600; font-size: 13px; color: #334155;"")             pl.addWidget(t)         "
app/gui/domains/settings/workspaces/system_workspace.py,51,#64748b,"xt)             l.setStyleSheet(""color: #64748b; font-size: 12px;"")             l.setWo"
app/gui/icons/manager.py,29,#1f2937,"ct[str, str] = {         ""color_text"": ""#1f2937"",         ""color_monitoring_text"": ""#cb"
